question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Haus der Ideen (H),0,0,0,0,0,1,2,2,1,1768028753.184986,13.722823858261108,0,0.2857142857142857,0,0,0,0,formatog_d4_p2,1
59,17:30-23:20 Uhr,17:30-23:20 Uhr,0,0,0,0,0,1,3,2,1,1768029095.6021123,17.610546588897705,1,1.0,0,1,0,0,formatog_d4_p2,1
60,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,3,2,1,1768027339.0502474,18.375368356704712,1,1.0,0,1,0,0,formatog_d4_p2,1
61,Experiment,Demonstration,0,0,0,0,0,1,4,2,1,1768027625.5116403,16.709415435791016,0,0.0,0,0,0,0,formatog_d4_p2,1
62,Demonstration,Veranstaltung,0,0,0,0,0,1,4,2,1,1768028011.9931984,16.96597909927368,0,0.0,0,0,0,0,formatog_d4_p2,1
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,3,1,1768028353.5734158,27.034037828445435,0,0.0,0,0,0,0,formatog_d4_p2,1
64,Technische Universität Berlin,Deutsches Zentrum für Luft- und Raumfahrt,0,0,0,1,0,0,3,3,2,1768028737.9412496,19.263243913650513,0,0.0,0,0,1,0,formatog_d4_p2,1
65,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,3,1,1,1768027295.575891,7.768688917160034,0,0.0,0,0,0,0,formatog_d4_p2,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Einstein Center Digital Future (ECDF),0,0,0,0,0,1,4,3,1,1768027521.788228,31.405816316604614,0,0.0,0,0,0,0,formatog_d4_p2,1
67,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,4,2,1,1768027926.7753966,13.362841606140137,0,0.0,0,0,0,0,formatog_d4_p2,1
68,Ausstellung,Veranstaltung,0,0,0,0,0,1,4,2,1,1768028187.1471865,14.002663612365724,0,0.0,0,0,0,0,formatog_d4_p2,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Information Management,0,0,0,0,0,1,3,1,1,1768028472.4290304,7.741455554962158,0,0.4,0,0,0,0,formatog_d4_p2,1
70,17:00-00:00 Uhr,18. März 2023,0,0,0,0,0,1,3,2,1,1768027515.3693974,21.106966257095337,0,0.0,0,0,0,0,formatog_d4_p2,1
71,Geeignet für Kinder,Geeignet für Kinder,0,0,0,0,0,1,4,2,1,1768027810.606158,16.762007474899292,1,1.0,0,1,0,0,formatog_d4_p2,1
72,17:00-17:15 Uhr,1969,0,0,0,1,0,0,2,3,2,1768028162.8767374,13.864293098449709,0,0.0,0,0,1,0,formatog_d4_p2,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Haus der Fahrzeugtechnik (TIB13) Gustav-Meyer-Allee 25 13355 Berlin Fahrsimulator,0,0,0,0,0,1,4,3,1,1768028513.0476153,33.28130292892456,0,0.028985507246376815,0,0,0,0,formatog_d4_p2,1
74,21:45-22:00 Uhr,2019,0,0,0,0,0,1,3,2,1,1768028849.9469843,17.57178807258606,0,0.0,0,0,0,0,formatog_d4_p2,1
75,Demonstration,Demonstration,0,0,0,0,0,1,4,2,1,1768027531.283533,11.284045219421388,1,1.0,0,1,0,0,formatog_d4_p2,1
76,Barrierefreier Rollstuhlzugang,barrierefreier Rollstuhlzugang,0,0,0,0,0,1,3,2,1,1768027757.8146951,8.479124546051025,1,1.0,0,1,0,0,formatog_d4_p2,1
77,17:00-22:00 Uhr,2016-06-21 to 2016-06-25,0,0,0,0,0,1,3,2,1,1768027919.7653406,8.144822597503662,0,0.0,0,0,0,0,formatog_d4_p2,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Haus der Maschinen (W) Straße des 17. Juni 144,0,0,0,0,0,1,3,2,1,1768028139.1534426,9.376115322113035,0,0.0,0,0,0,0,formatog_d4_p2,1
79,Mitmachexperiment,Kultur,1,0,0,0,0,0,2,2,1,1768028277.893688,7.76050877571106,0,0.0,0,0,1,0,formatog_d4_p2,1
80,Geeignet für Kinder,Jedes Alter,0,0,0,0,0,1,2,2,1,1768027691.2623603,13.404541492462158,0,0.0,0,0,0,0,formatog_d4_p2,1
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Brandenburg Gate,1,0,0,0,0,0,2,2,1,1768027918.9504378,11.613454341888428,0,0.0,0,0,1,0,formatog_d4_p2,1
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,0,0,0,1,0,0,4,3,2,1768028192.9251535,24.420162677764893,0,0.6,0,0,1,0,formatog_d4_p2,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Hasso-Plattner-Institut der Universität Potsdam,0,0,0,1,0,0,4,3,2,1768028581.316761,19.30068731307983,0,0.0,0,0,1,0,formatog_d4_p2,1
84,17:00-00:00 Uhr,2025,0,0,0,0,0,1,4,2,1,1768028847.7028394,15.88233232498169,0,0.0,0,0,0,0,formatog_d4_p2,1
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,4,2,1,1768027957.0229776,16.158647537231445,0,0.5,0,0,0,0,formatog_d4_p2,1
86,Installation,Installation,0,0,0,0,0,1,4,2,1,1768028251.7199469,16.446003913879395,1,1.0,0,1,0,0,formatog_d4_p2,1
87,Zukunft der Energie: nachhaltig durch KI,Haus der Erlebbaren KI,0,0,0,0,0,1,3,2,1,1768028572.7944293,14.918213367462158,0,0.25,0,0,0,0,formatog_d4_p2,1
88,Zukunft der Energie: nachhaltig durch KI,Zerlegung von Kernbrennstoffen,1,0,0,0,0,0,2,2,1,1768028887.0581665,13.659077167510986,0,0.0,0,0,1,0,formatog_d4_p2,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Berliner Mauer,1,0,0,0,0,0,2,2,1,1768029146.441236,10.50738525390625,0,0.0,0,0,1,0,formatog_d4_p2,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,Kreativatelier,0,0,0,1,0,0,3,3,2,1768028245.2354994,20.577990531921387,0,0.0,0,0,1,0,formatog_d4_p2,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,MAR,0,0,0,0,0,1,2,2,1,1768028570.8482904,15.439894914627075,0,0.0,0,0,0,0,formatog_d4_p2,1
92,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,4,3,1,1768028790.920765,52.63324856758118,0,0.0,0,0,0,0,formatog_d4_p2,1
93,17:30-21:30 Uhr,,0,0,0,1,0,0,3,3,2,1768029202.954971,18.992433547973633,0,0.0,1,0,1,0,formatog_d4_p2,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,1,3,2,1,1768029533.2203946,12.410708904266356,0,0.33333333333333337,0,0,0,0,formatog_d4_p2,1
95,Spiel,,1,0,0,0,0,0,4,3,1,1768028232.3993492,32.614577770233154,0,0.0,1,0,1,0,formatog_d4_p2,1
96,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,2,2,1,1768028612.1952538,14.681209325790403,0,0.0,0,0,0,0,formatog_d4_p2,1
97,17:00-22:00 Uhr,17:00-22:00 Uhr,0,0,0,0,0,1,3,3,1,1768028934.7866445,26.262760400772095,1,1.0,0,1,0,0,formatog_d4_p2,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Flugsimulator MARS,0,0,0,0,0,1,4,2,1,1768029335.0466604,18.06428384780884,0,0.0,0,0,0,0,formatog_d4_p2,1
99,Karriere und Jobs an der TU Berlin,Infostand,1,0,0,0,0,0,2,2,1,1768029767.8981297,13.985841035842896,0,0.0,0,0,1,0,formatog_d4_p2,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://www.example.com/event,0,0,0,0,0,1,3,2,1,1768021869.41971,23.978699207305908,0,0.0,0,0,0,0,formatog_d3_p2,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1768022230.4261658,17.312140941619873,0,0.0,0,0,0,0,formatog_d3_p2,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",Flugsimulator MARS,0,0,0,0,0,1,4,2,1,1768022509.7945428,24.582353115081787,0,0.0,0,0,0,0,formatog_d3_p2,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Digitalisierung,1,0,0,0,0,0,3,3,1,1768022910.0461402,23.7992684841156,0,0.0,0,0,1,0,formatog_d3_p2,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantenphysik,0,0,0,0,0,1,3,2,1,1768023268.3625264,16.454840421676636,0,0.0,0,0,0,0,formatog_d3_p2,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,https://www.tu-berlin.de/veranstaltung/science-slampower-mit-entertainmentfaktor/,0,0,0,0,0,1,3,2,1,1768021883.0119777,21.71680998802185,0,0.0,0,0,0,0,formatog_d3_p2,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Tierversuche,1,0,0,0,0,0,4,3,1,1768022243.3013084,31.342973709106445,0,0.0,0,0,1,0,formatog_d3_p2,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://fsttue.de/,0,0,0,0,0,1,4,2,1,1768022639.811756,20.785499095916748,0,0.0,0,0,0,0,formatog_d3_p2,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",Veranstaltung,0,0,0,0,0,1,4,2,1,1768022996.063942,15.018226146697998,0,0.0,0,0,0,0,formatog_d3_p2,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,1,2,2,1,1768023304.975049,14.51584005355835,0,0.0,0,0,0,0,formatog_d3_p2,1
10,Chatbots zur Stärkung der Demokratie,Haus der Moderne,1,0,0,0,0,0,2,2,1,1768023683.0029013,11.925465822219849,0,0.0,0,0,1,0,formatog_d3_p2,1
11,Live-Musik,Veranstaltung,0,0,0,0,0,1,4,2,1,1768023932.2383654,16.151435136795044,0,0.0,0,0,0,0,formatog_d3_p2,1
12,17:00-21:30 Uhr,Technische Universität Berlin,0,0,0,0,0,1,3,3,1,1768024301.73799,25.67758083343506,0,0.0,0,0,0,0,formatog_d3_p2,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.langenachtderwissenschaften.de,0,0,0,0,0,1,2,2,1,1768024648.758633,13.542777061462402,0,0.0,0,0,0,0,formatog_d3_p2,1
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,3,2,1,1768025038.4334805,17.25931692123413,0,0.0,0,0,0,0,formatog_d3_p2,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.aerobatics-film.de,0,0,0,0,0,1,3,2,1,1768023998.268168,21.520296335220337,0,0.0,0,0,0,0,formatog_d3_p2,1
16,Juri Mertens,Kirstin Tiedemann,0,0,0,1,0,0,3,4,2,1768024253.2633798,29.957895755767822,0,0.0,0,0,1,0,formatog_d3_p2,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Deutschland oder eine afrikanische Hochschule,1,0,0,0,0,0,3,3,1,1768024771.3804984,28.68501114845276,0,0.0,0,0,1,0,formatog_d3_p2,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,Lange Nacht der Wissenschaften,0,0,0,0,0,1,3,2,1,1768025155.0391204,21.252318859100345,0,0.0,0,0,0,0,formatog_d3_p2,1
19,17:30-23:15 Uhr,"Haus der Luft- und Raumfahrt (F) Institut für Luft- und Raumfahrt Marchstraße 12-14 10587 Berlin Raum F 025, Versuchshalle Aerodynamik",0,0,0,0,0,1,2,2,1,1768025508.3501935,17.95453691482544,0,0.0,0,0,0,0,formatog_d3_p2,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Energiewende,0,0,0,0,0,1,2,2,1,1768023894.5221827,16.255568742752075,0,0.038461538461538464,0,0,0,0,formatog_d3_p2,1
21,23:30-00:00 Uhr,20:30,0,0,0,0,0,1,3,3,1,1768024270.2197886,27.60429000854492,0,0.0,0,0,0,0,formatog_d3_p2,1
22,Studentisches Projekt „Automatisiertes Fahren“,Haus der Ideen (H),0,0,0,0,0,1,4,3,1,1768024718.2658055,30.31654191017151,0,0.0,0,0,0,0,formatog_d3_p2,1
23,Science Slam – Brainpower mit Entertainment-Faktor,Deutscher Fernsehpreis,1,0,0,0,0,0,4,2,1,1768025177.6562028,28.017178058624268,0,0.0,0,0,1,0,formatog_d3_p2,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,*,0,0,0,0,0,1,2,1,1,1768025558.6424105,4.3807947635650635,0,0.0,0,0,0,0,formatog_d3_p2,1
25,Science Slam – Brainpower mit Entertainment-Faktor,Kulinarische Weltreise auf dem Streetfood-Markt,0,0,0,0,0,1,4,2,1,1768025193.296681,12.473174095153809,0,0.0,0,0,0,0,formatog_d3_p2,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Sesamstraße,1,0,0,0,0,0,4,3,1,1768025411.0973742,13.061107635498049,0,0.0,0,0,1,0,formatog_d3_p2,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,1,0,0,0,0,0,2,2,1,1768025566.2000008,6.416321039199829,0,0.0,1,0,1,0,formatog_d3_p2,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,3,2,1,1768025717.8358846,11.848036050796509,0,0.0,0,0,0,0,formatog_d3_p2,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,Astro-Quiz,0,0,0,0,0,1,4,3,1,1768025919.1007376,18.10039973258972,0,0.0,0,0,0,0,formatog_d3_p2,1
30,Lokfahren für Anfänger:innen,Einblicke in den modernen Bahnbetrieb,0,0,0,0,0,1,4,2,1,1768025542.0293243,21.446345329284668,0,0.0,0,0,0,0,formatog_d3_p2,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Spiel,0,0,0,0,0,1,4,3,1,1768025873.6450229,28.726852416992188,0,0.0,0,0,0,0,formatog_d3_p2,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Haus der Ökologie (AB-I),0,0,0,0,0,1,3,2,1,1768026300.391915,14.858801126480104,0,0.0,0,0,0,0,formatog_d3_p2,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Lesung,0,0,0,0,0,1,4,3,1,1768026631.967466,27.34194612503052,0,0.0,0,0,0,0,formatog_d3_p2,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Turnier,1,0,0,0,0,0,2,2,1,1768026942.8323524,13.112940311431885,0,0.0,0,0,1,0,formatog_d3_p2,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus der Wissenschaft,1,0,0,0,0,0,2,2,1,1768025925.5603766,14.159400224685667,0,0.15384615384615385,0,0,1,0,formatog_d3_p2,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,,1,0,0,0,0,0,3,3,1,1768026342.2839131,22.984867572784424,0,0.0,1,0,1,0,formatog_d3_p2,1
37,Tourismushistorischer Dia- und Filmabend,,1,0,0,0,0,0,4,3,1,1768026690.1092916,21.66838812828064,0,0.0,1,0,1,0,formatog_d3_p2,1
38,5 Euro,5,0,0,0,0,0,1,4,2,1,1768027034.888042,14.788923978805542,0,0.6666666666666666,0,0,0,0,formatog_d3_p2,1
39,jedes Alter,1-3 Jahre,1,0,0,0,0,0,2,2,1,1768027278.1369262,13.263439655303957,0,0.0,0,0,1,0,formatog_d3_p2,1
40,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,3,1,1,1768026228.758539,7.682701349258423,0,0.0,0,0,0,0,formatog_d3_p2,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,3,2,1,1768026365.22267,15.473393440246582,0,0.5,0,0,0,0,formatog_d3_p2,1
42,New Practice in Art and Technology / Workshops,,1,0,0,0,0,0,2,2,1,1768026541.0348394,15.27745270729065,0,0.0,1,0,1,0,formatog_d3_p2,1
43,Veranstaltung auf Englisch,Deutsch,1,0,0,0,0,0,4,2,1,1768027036.2229717,29.707042455673218,0,0.0,0,0,1,0,formatog_d3_p2,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,1,0,0,0,0,0,4,3,1,1768027458.5787065,27.97227454185486,0,0.0,1,0,1,0,formatog_d3_p2,1
45,21:00-21:20 Uhr,18:00-18:20 Uhr,0,0,0,0,0,1,3,3,1,1768026245.172777,19.25022578239441,0,0.5,0,0,0,0,formatog_d3_p2,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Familientag,1,0,0,0,0,0,2,2,1,1768026511.632571,9.752838850021362,0,0.0,0,0,1,0,formatog_d3_p2,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,Führung,0,0,0,0,0,1,4,3,1,1768026749.1323686,16.95738196372986,0,0.0,0,0,0,0,formatog_d3_p2,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Infostand,0,0,0,0,0,1,3,2,1,1768027014.6594698,12.287591218948364,0,0.0,0,0,0,0,formatog_d3_p2,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen",Karneval und die Karnevaldemonstration (um den 11. November),1,0,0,0,0,0,2,2,1,1768027200.271188,9.848583698272703,0,0.0,0,0,1,0,formatog_d3_p2,1
50,Zukunft der Energie: nachhaltig durch KI,Deutschsprachiges Talkshow-Format über KI,1,0,0,0,0,0,2,2,1,1768026690.2862873,12.84383988380432,0,0.22222222222222224,0,0,1,0,formatog_d3_p2,1
51,über 1000,Mehrere hundert,1,0,0,0,0,0,2,2,1,1768027049.7020345,13.833086490631104,0,0.0,0,0,1,0,formatog_d3_p2,1
52,etwa 50,15,1,0,0,0,0,0,2,2,1,1768027290.7792532,11.93165397644043,0,0.0,0,0,1,0,formatog_d3_p2,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,2,1,1,1768027532.4101248,7.266829490661621,1,1.0,0,1,0,0,formatog_d3_p2,1
54,Berlin,"Landesamt für Naturschutz, Umwelt und Landwirtschaft",1,0,0,0,0,0,2,2,1,1768027648.1630042,13.441858053207396,0,0.0,0,0,1,0,formatog_d3_p2,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Goodwood,0,0,0,0,0,1,2,2,1,1768027361.3946078,13.23984694480896,0,0.0,0,0,0,0,formatog_d3_p2,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Lange Nacht der Forschung,0,0,0,0,0,1,2,3,1,1768027817.1216822,43.498825550079346,0,0.0,0,0,0,0,formatog_d3_p2,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",Veranstaltung,0,0,0,0,0,1,4,2,1,1768028338.689649,16.38802981376648,0,0.0,0,0,0,0,formatog_d3_p2,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Haus der Ideen (H) Straße des 17. Juni 135 10623 Berlin Wangari Maathai-Foyer,0,0,0,0,0,1,3,3,1,1768028720.3271108,32.70572900772095,0,0.7586206896551725,0,0,0,0,formatog_d3_p2,1
59,17:30-23:20 Uhr,21:30-22:20 Uhr,0,0,0,0,0,1,3,3,1,1768029068.193122,27.305830478668213,0,0.5,0,0,0,0,formatog_d3_p2,1
60,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,2,2,1,1768027322.509895,16.396924257278442,1,1.0,0,1,0,0,formatog_d3_p2,1
61,Experiment,Demonstration,0,0,0,0,0,1,4,2,1,1768027608.299726,17.1379656791687,0,0.0,0,0,0,0,formatog_d3_p2,1
62,Demonstration,Experiment,0,0,0,0,0,1,3,2,1,1768027994.875087,17.015387058258057,0,0.0,0,0,0,0,formatog_d3_p2,1
63,Fluoreszierender Wärmeübertrager,Langenacht der Wissenschaften,0,0,0,0,0,1,4,3,1,1768028325.0796585,28.44061803817749,0,0.0,0,0,0,0,formatog_d3_p2,1
64,Technische Universität Berlin,Karlsruher Institut für Technologie,1,0,0,0,0,0,2,2,1,1768028718.7779193,18.97536587715149,0,0.0,0,0,1,0,formatog_d3_p2,1
65,Technische Universität Berlin,Universitäten und Fachhochschulen,0,0,0,0,0,1,3,1,1,1768027290.3581977,5.044169187545776,0,0.0,0,0,0,0,formatog_d3_p2,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Einstein Center Digital Future (ECDF),0,0,0,0,0,1,4,3,1,1768027482.740998,38.944249868392944,0,0.0,0,0,0,0,formatog_d3_p2,1
67,Mitmachexperiment,Kategorie,0,0,0,0,0,1,4,2,1,1768027910.9148328,15.758039474487305,0,0.0,0,0,0,0,formatog_d3_p2,1
68,Ausstellung,Diskussion,0,0,0,0,0,1,4,2,1,1768028170.6097612,16.409369707107544,0,0.0,0,0,0,0,formatog_d3_p2,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Information Management,0,0,0,1,0,0,3,2,2,1768028465.2702062,7.0332841873168945,0,0.4,0,0,1,0,formatog_d3_p2,1
70,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,3,2,1,1768027498.9387677,16.18588352203369,1,1.0,0,1,0,0,formatog_d3_p2,1
71,Geeignet für Kinder,Geeignet für Kinder,0,0,0,0,0,1,4,2,1,1768027786.9991744,23.495752096176147,1,1.0,0,1,0,0,formatog_d3_p2,1
72,17:00-17:15 Uhr,2025,0,0,0,0,0,1,2,2,1,1768028148.734248,14.040411472320557,0,0.0,0,0,0,0,formatog_d3_p2,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",dynamischer Fahrsimulator,0,0,0,0,0,1,4,2,1,1768028494.3533916,18.590659379959103,0,0.031746031746031744,0,0,0,0,formatog_d3_p2,1
74,21:45-22:00 Uhr,21. Oktober 2021,0,0,0,1,0,0,4,3,2,1768028822.1297832,27.754541158676147,0,0.0,0,0,1,0,formatog_d3_p2,1
75,Demonstration,Demonstration,0,0,0,0,0,1,4,3,1,1768027514.0317466,17.052472591400146,1,1.0,0,1,0,0,formatog_d3_p2,1
76,Barrierefreier Rollstuhlzugang,Online,1,0,0,0,0,0,2,2,1,1768027748.2914252,9.429288148880005,0,0.0,0,0,1,0,formatog_d3_p2,1
77,17:00-22:00 Uhr,14 bis 17 Uhr,0,0,0,1,0,0,3,3,2,1768027910.683902,8.977482318878174,0,0.3333333333333333,0,0,1,0,formatog_d3_p2,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Charlottenburg,0,0,0,0,0,1,4,3,1,1768028120.951022,18.02551007270813,0,0.33333333333333337,0,0,0,0,formatog_d3_p2,1
