question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,0,0,0,0,0,1,0,1768128332.9539683,2.712669134140014,0,0.0,1,0,0,0,cot,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,0,0,0,0,0,0,0,1,0,1768128408.5049818,2.4330408573150635,0,0.0,1,0,0,0,cot,1
30,Lokfahren für Anfänger:innen,,0,0,0,0,0,0,0,1,0,1768128458.6108596,2.5859780311584473,0,0.0,1,0,0,0,cot,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Eine Matinee,0,0,0,0,0,0,0,1,0,1768128533.2560062,3.274294853210449,0,0.0,0,0,0,0,cot,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,0,0,0,0,0,0,0,1,0,1768128606.5107162,2.47780179977417,0,0.0,1,0,0,0,cot,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Lesejury,0,0,0,0,0,0,0,1,0,1768128662.6437538,3.516285181045532,0,0.0,0,0,0,0,cot,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Olympiade,0,0,0,0,0,0,0,1,0,1768128733.9126992,2.501847982406616,0,0.0,0,0,0,0,cot,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",,0,0,0,0,0,0,0,1,0,1768128818.7168484,2.213568687438965,0,0.0,1,0,0,0,cot,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Die Diskussion 'Ist das schon ein Roboter?' findet im gleichen Haus statt wie 'Was ist ein Roboter?' oder 'Wie funktioniert ein Roboter?'.,0,0,0,0,0,0,0,1,0,1768128879.5015624,3.2770256996154785,0,0.14814814814814817,0,0,0,0,cot,1
37,Tourismushistorischer Dia- und Filmabend,,0,0,0,0,0,0,0,1,0,1768128953.041001,2.9139811992645264,0,0.0,1,0,0,0,cot,1
38,5 Euro,,0,0,0,0,0,0,0,1,0,1768129011.8914728,2.3386101722717285,0,0.0,1,0,0,0,cot,1
39,jedes Alter,18 und älter,0,0,0,0,0,0,0,1,0,1768129063.4667845,3.2746009826660156,0,0.0,0,0,0,0,cot,1
40,Technische Universität Berlin,Landesverwaltung Nordrhein-Westfalen,0,0,0,0,0,0,0,1,0,1768129104.0996015,2.232147693634033,0,0.0,0,0,0,0,cot,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Landesmesse Stuttgart GmbH,0,0,0,0,0,0,0,1,0,1768129135.4723046,3.025160074234009,0,0.0,0,0,0,0,cot,1
42,New Practice in Art and Technology / Workshops,,0,0,0,0,0,0,0,1,0,1768129194.7007737,2.4381332397460938,0,0.0,1,0,0,0,cot,1
43,Veranstaltung auf Englisch,Deutsch,0,0,0,0,0,0,0,1,0,1768129284.2925315,2.550145149230957,0,0.0,0,0,0,0,cot,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,0,0,0,0,0,1,0,1768129331.476715,2.4007906913757324,0,0.0,1,0,0,0,cot,1
45,21:00-21:20 Uhr,,0,0,0,0,0,0,0,1,0,1768129378.8715568,2.716517925262451,0,0.0,1,0,0,0,cot,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,0,0,0,0,0,1,0,1768129420.265683,2.2590534687042236,0,0.0,1,0,0,0,cot,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,,0,0,0,0,0,0,0,1,0,1768129485.0718014,2.942879438400269,0,0.0,1,0,0,0,cot,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,,0,0,0,0,0,0,0,1,0,1768129534.6823366,2.4863715171813965,0,0.0,1,0,0,0,cot,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen",,0,0,0,0,0,0,0,1,0,1768129607.7392375,2.19646954536438,0,0.0,1,0,0,0,cot,1
50,Zukunft der Energie: nachhaltig durch KI,,0,0,0,0,0,0,0,1,0,1768129680.362509,2.594843626022339,0,0.0,1,0,0,0,cot,1
51,über 1000,4,0,0,0,0,0,0,0,1,0,1768129746.9680333,3.0515244007110596,0,0.0,0,0,0,0,cot,1
52,etwa 50,3,0,0,0,0,0,0,0,1,0,1768129795.849351,2.883594036102295,0,0.0,0,0,0,0,cot,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Neo Magazin Royale,0,0,0,0,0,0,0,1,0,1768129822.8596077,2.8872385025024414,0,0.0,0,0,0,0,cot,1
54,Berlin,LNDW findet in Berlin statt.,0,0,0,0,0,0,0,1,0,1768129867.2732403,2.522024631500244,0,0.33333333333333337,0,0,0,0,cot,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel 1,0,0,0,0,0,0,0,1,0,1768129901.367848,2.7552075386047363,0,0.0,0,0,0,0,cot,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Workshop,0,0,0,0,0,0,0,1,0,1768129965.4939492,2.4028537273406982,0,0.0,0,0,0,0,cot,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.","Die 'Lange Nacht der Wissenschaften' ist eine Veranstaltung, bei der Wissenschaftler und Forscher ihre Arbeit und Forschungsergebnisse einer breiten Öffentlichkeit präsentieren.",0,0,0,0,0,0,0,1,0,1768130022.8699791,3.851826906204224,0,0.11627906976744186,0,0,0,0,cot,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",München,0,0,0,0,0,0,0,1,0,1768130076.6945117,2.590951919555664,0,0.0,0,0,0,0,cot,1
59,17:30-23:20 Uhr,26.09.2024 - 27.09.2024,0,0,0,0,0,0,0,1,0,1768130121.026748,3.143247365951538,0,0.0,0,0,0,0,cot,1
60,Barrierefreier Rollstuhlzugang,Es gibt keinen spezifischen Zugang.,0,0,0,0,0,0,0,1,0,1768130171.5414848,3.400245189666748,0,0.0,0,0,0,0,cot,1
61,Experiment,Leuchtstoff,0,0,0,0,0,0,0,1,0,1768130229.764118,3.2555227279663086,0,0.0,0,0,0,0,cot,1
62,Demonstration,Wärmeübertrager,0,0,0,0,0,0,0,1,0,1768130283.0799756,3.3618762493133545,0,0.0,0,0,0,0,cot,1
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1768130354.3498762,3.0846595764160156,0,0.0,0,0,0,0,cot,1
64,Technische Universität Berlin,Max-Planck-Institut für Chemie,0,0,0,0,0,0,0,1,0,1768130418.6079934,3.6780731678009033,0,0.0,0,0,0,0,cot,1
65,Technische Universität Berlin,Die Leibniz-Institute,0,0,0,0,0,0,0,1,0,1768130457.1127408,3.00990629196167,0,0.0,0,0,0,0,cot,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Universität oder Forschungseinrichtung,0,0,0,0,0,0,0,1,0,1768130522.950657,4.346433639526367,0,0.0,0,0,0,0,cot,1
67,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,0,0,1,0,1768130592.7542918,2.77877426147461,1,1.0,0,0,0,0,cot,1
68,Ausstellung,eine Diskussion,0,0,0,0,0,0,0,1,0,1768130663.1088204,2.8359649181365967,0,0.0,0,0,0,0,cot,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Eine Ausstellung oder Veranstaltung zum Thema Open Science und digitale Informationsinfrastrukturen,0,0,0,0,0,0,0,1,0,1768130689.93845,3.558265209197998,0,0.0,0,0,0,0,cot,1
70,17:00-00:00 Uhr,,0,0,0,0,0,0,0,1,0,1768130743.1028447,2.143786907196045,0,0.0,1,0,0,0,cot,1
71,Geeignet für Kinder,"Forscher, Wissenschaftler, Informationsmanager",0,0,0,0,0,0,0,1,0,1768130789.0905075,3.068366050720215,0,0.0,0,0,0,0,cot,1
72,17:00-17:15 Uhr,,0,0,0,0,0,0,0,1,0,1768130829.8023815,2.17556095123291,0,0.0,1,0,0,0,cot,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Ein Fahrsimulator,0,0,0,0,0,0,0,1,0,1768130890.3911293,4.300449848175049,0,0.03225806451612903,0,0,0,0,cot,1
74,21:45-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768130955.099127,3.1665360927581787,0,0.0,1,0,0,0,cot,1
75,Demonstration,Demonstration,0,0,0,0,0,0,0,1,0,1768131030.9120145,3.1033241748809814,1,1.0,0,0,0,0,cot,1
76,Barrierefreier Rollstuhlzugang,Barrierefreier Zugang,0,0,0,0,0,0,0,1,0,1768131092.277871,2.7184841632843018,0,0.5,0,0,0,0,cot,1
77,17:00-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768131152.3176014,2.628080129623413,0,0.0,1,0,0,0,cot,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",München,0,0,0,0,0,0,0,1,0,1768131210.159769,2.2134480476379395,0,0.0,0,0,0,0,cot,1
79,Mitmachexperiment,Bildung,0,0,0,0,0,0,0,1,0,1768131273.7881413,3.842902660369873,0,0.0,0,0,0,0,cot,1
80,Geeignet für Kinder,Für Menschen mit Lernschwierigkeiten oder Behinderungen,0,0,0,0,0,0,0,1,0,1768131341.1743054,3.8946645259857178,0,0.2222222222222222,0,0,0,0,cot,1
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Halle (Saale),0,0,0,0,0,0,0,1,0,1768131410.761834,3.649502277374267,0,0.0,0,0,0,0,cot,1
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,0,0,0,0,0,0,0,1,0,1768131474.071474,3.0448899269104004,0,0.6,0,0,0,0,cot,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)","Eureeka, Eichenstraße 4, 12435 Berlin",0,0,0,0,0,0,0,1,0,1768131549.367386,2.90123987197876,0,0.0,0,0,0,0,cot,1
84,17:00-00:00 Uhr,26. - 27. September 2023,0,0,0,0,0,0,0,1,0,1768131605.0895078,3.1163158416748047,0,0.0,0,0,0,0,cot,1
85,Geeignet für Kinder,Erwachsene,0,0,0,0,0,0,0,1,0,1768131651.0407672,2.968029260635376,0,0.0,0,0,0,0,cot,1
86,Installation,Installation,0,0,0,0,0,0,0,1,0,1768131711.001417,2.5596299171447754,1,1.0,0,0,0,0,cot,1
87,Zukunft der Energie: nachhaltig durch KI,,0,0,0,0,0,0,0,1,0,1768131767.7278078,2.725937843322754,0,0.0,1,0,0,0,cot,1
88,Zukunft der Energie: nachhaltig durch KI,"Die Installation bei ZEKI findet im Rahmen eines mehrstufigen Prozesses statt, der je nach Kontext variieren kann. Im Allgemeinen bezieht sich ZEKI auf das Zentrum für die Erforschung von Künstlicher Intelligenz und deren Anwendung an der Universität Stuttgart oder kann allgemein für Forschungskonzepte stehen.",0,0,0,0,0,0,0,1,0,1768131847.5393655,3.966383695602417,0,0.0,0,0,0,0,cot,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Checkpoint Charlie,0,0,0,0,0,0,0,1,0,1768131889.3245313,3.0229058265686035,0,0.0,0,0,0,0,cot,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,,0,0,0,0,0,0,0,1,0,1768131954.421573,2.355938673019409,0,0.0,1,0,0,0,cot,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,,0,0,0,0,0,0,0,1,0,1768131984.7833009,2.2948527336120605,0,0.0,1,0,0,0,cot,1
92,Mitmachexperiment,Überlebenstraining oder Outdoor-Veranstaltung,0,0,0,0,0,0,0,1,0,1768132030.140908,3.8926308155059814,0,0.0,0,0,0,0,cot,1
93,17:30-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1768132072.873083,2.377406120300293,0,0.0,1,0,0,0,cot,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Osten,0,0,0,0,0,0,0,1,0,1768132143.7012794,3.1120598316192627,0,0.0,0,0,0,0,cot,1
95,Spiel,Nein,0,0,0,0,0,0,0,1,0,1768132221.7107477,3.2132761478424072,0,0.0,0,0,0,0,cot,1
96,Geeignet für Kinder,"Für alle, die neue Sprachen lernen und fremde Kulturen verstehen möchten.",0,0,0,0,0,0,0,1,0,1768132281.8031237,3.529811143875122,0,0.15384615384615383,0,0,0,0,cot,1
97,17:00-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768132341.722777,2.284475803375244,0,0.0,1,0,0,0,cot,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Mitmach-Experiment,0,0,0,0,0,0,0,1,0,1768132419.3123913,5.551672458648682,0,0.0,0,0,0,0,cot,1
99,Karriere und Jobs an der TU Berlin,,0,0,0,0,0,0,0,1,0,1768132502.0151558,1.9728882312774656,0,0.0,1,0,0,0,cot,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://www.tu-berlin.de/,0,0,0,0,0,1,4,2,1,1768126626.562693,148.74298620224,0,0.0,0,0,0,0,formatog_d3_p3,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",,0,0,0,1,0,0,6,3,2,1768126807.2291822,9.705732583999634,0,0.0,1,0,1,0,formatog_d3_p3,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",Flugsimulator MARS,0,0,0,0,0,1,6,2,1,1768126870.8062806,11.367982387542725,0,0.0,0,0,0,0,formatog_d3_p3,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Datenschutz,0,0,0,1,0,0,4,4,2,1768126945.1755762,14.659904479980469,0,0.0,0,0,1,0,formatog_d3_p3,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Eine Veranstaltung über Quantenphysik mit interaktiven Simulationen,1,0,0,0,0,0,4,3,1,1768127002.034441,14.89335870742798,0,0.05479452054794521,0,0,1,0,formatog_d3_p3,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,https://www.eventbrite.de/e/science-slam-brainpower-mit-entertainment-faktor-tickets-90111626437,1,0,0,0,0,0,1,2,1,1768127057.913861,6.711225509643555,0,0.0,0,0,1,0,formatog_d3_p3,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Das Thema der Veranstaltung ist die Anwendung von kombinierten Organmodellen als Alternative zu Tierversuchen.,0,0,0,0,0,1,5,3,1,1768127093.753596,16.324010848999023,0,0.05797101449275362,0,0,0,0,formatog_d3_p3,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://www.tu.berlin/,0,0,0,0,0,1,6,3,1,1768127162.04222,15.58968710899353,0,0.0,0,0,0,0,formatog_d3_p3,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",VW SimCity ist eine Veranstaltung.,0,0,0,0,0,1,5,2,1,1768127239.0993478,7.377997159957886,0,0.028571428571428574,0,0,0,0,formatog_d3_p3,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,1,0,0,0,0,0,4,3,1,1768127283.3391428,23.39359974861145,0,0.0,0,0,1,0,formatog_d3_p3,1
10,Chatbots zur Stärkung der Demokratie,,0,0,0,1,0,0,6,3,2,1768127349.499043,14.62581491470337,0,0.0,1,0,1,0,formatog_d3_p3,1
11,Live-Musik,Mitmachexperiment,0,0,0,0,0,1,5,3,1,1768127417.67988,13.633858680725098,0,0.0,0,0,0,0,formatog_d3_p3,1
12,17:00-21:30 Uhr,17:00-21:30 Uhr,0,0,0,0,0,1,4,3,1,1768127474.3423865,13.360698461532593,1,1.0,0,1,0,0,formatog_d3_p3,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.langenachtderwissenschaften.de,0,0,0,0,0,1,4,2,1,1768127519.491378,8.053099870681763,0,0.0,0,0,0,0,formatog_d3_p3,1
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,3,1,1768127560.2357686,13.034788608551024,0,0.0,0,0,0,0,formatog_d3_p3,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.raumfahrtinstitut.de/,0,0,0,0,0,1,4,1,1,1768127606.6748872,3.82608413696289,0,0.0,0,0,0,0,formatog_d3_p3,1
16,Juri Mertens,,0,0,0,1,0,0,4,4,2,1768127635.4714544,15.782090663909912,0,0.0,1,0,1,0,formatog_d3_p3,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",,1,0,0,0,0,0,4,3,1,1768127684.4940164,12.924973487854004,0,0.0,1,0,1,0,formatog_d3_p3,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,Technische Universität Berlin,0,0,0,0,0,1,4,3,1,1768127733.0773342,13.502217769622805,0,0.0,0,0,0,0,formatog_d3_p3,1
19,17:30-23:15 Uhr,17:30-23:15 Uhr,0,0,0,0,0,1,4,3,1,1768127784.590027,12.250695943832396,1,1.0,0,1,0,0,formatog_d3_p3,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Open Battery ist eine Open-Source-Hardware-Plattform für kostengünstige Energie- und Speichersysteme.,0,0,0,0,0,1,4,2,1,1768127835.3648698,9.599591970443726,0,0.06666666666666667,0,0,0,0,formatog_d3_p3,1
21,23:30-00:00 Uhr,17:00 Uhr,0,0,0,0,0,1,4,3,1,1768127887.0793946,13.688947677612305,0,0.5,0,0,0,0,formatog_d3_p3,1
22,Studentisches Projekt „Automatisiertes Fahren“,,0,0,0,1,0,0,5,4,2,1768127937.149472,16.327342987060547,0,0.0,1,0,1,0,formatog_d3_p3,1
23,Science Slam – Brainpower mit Entertainment-Faktor,,1,0,0,0,0,0,4,2,1,1768128013.4403465,13.410420417785645,0,0.0,1,0,1,0,formatog_d3_p3,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,,0,0,0,1,0,0,2,2,2,1768128067.3941865,4.589696407318115,0,0.0,1,0,1,0,formatog_d3_p3,1
25,Science Slam – Brainpower mit Entertainment-Faktor,"The Late-Night-Highlight, das Speisen und Getränke bietet, ist通常 ein  Late-Night-Show oder eine Talkshow, die oft mit Buffet oder ähnlichen Angeboten kombiniert ist. Ein bekanntes Beispiel ist die Late-Night-Show von  ""The Tonight Show"" oder ""Late Night with..."", aber im spezifischen Kontext, ohne weitere Details, kann ich keine genaue Antwort geben.",1,0,0,0,0,0,6,3,1,1768128100.8739164,18.583434104919434,0,0.0425531914893617,0,0,1,0,formatog_d3_p3,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,0,0,0,0,0,1,6,2,1,1768128171.9406266,10.242397785186768,0,0.0,0,0,0,0,formatog_d3_p3,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,1,0,0,0,0,0,3,2,1,1768128244.2807126,7.1465699672698975,0,0.0,1,0,1,0,formatog_d3_p3,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,0,1,0,0,4,3,2,1768128297.0846865,9.311182737350464,0,0.0,1,0,1,0,formatog_d3_p3,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,0,0,0,1,0,0,6,4,2,1768128339.2605598,15.911221742630005,0,0.0,1,0,1,0,formatog_d3_p3,1
30,Lokfahren für Anfänger:innen,"Lokfahren für Anfänger:innen, Einblicke in den modernen Bahnbetrieb",0,0,0,0,0,1,5,2,1,1768128415.5054116,10.288480043411257,0,0.6,0,0,0,0,formatog_d3_p3,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Ein Hörspiel,0,0,0,1,0,0,6,4,2,1768128470.076558,15.828568458557127,0,0.0,0,0,1,0,formatog_d3_p3,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Digitale Schnitzeljagd – auf der Suche nach dem besten KI-Projekt,0,0,0,0,0,1,6,2,1,1768128542.9822316,9.561518669128418,0,0.0,0,0,0,0,formatog_d3_p3,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Radio,1,0,0,0,0,0,5,3,1,1768128612.9753351,12.958827257156372,0,0.0,0,0,1,0,formatog_d3_p3,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Olympiade,1,0,0,0,0,0,3,2,1,1768128669.7533808,10.551883697509766,0,0.0,0,0,1,0,formatog_d3_p3,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus der Digitalisierung (RKF) TU Berlin im Einstein Center Digital Future (ECDF),0,0,0,0,0,1,6,3,1,1768128741.1666222,16.213170289993286,0,0.18181818181818182,0,0,0,0,formatog_d3_p3,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Die Diskussion 'Ist das schon ein Roboter?' findet im Deutschen Bundestag statt.,0,0,0,1,0,0,5,4,2,1768128824.621213,17.204660654067993,0,0.2105263157894737,0,0,1,0,formatog_d3_p3,1
37,Tourismushistorischer Dia- und Filmabend,,0,0,0,1,0,0,6,4,2,1768128887.047732,14.017118692398071,0,0.0,1,0,1,0,formatog_d3_p3,1
38,5 Euro,5 Euro,0,0,0,0,0,1,6,2,1,1768128960.2057097,8.689424991607666,1,1.0,0,1,0,0,formatog_d3_p3,1
39,jedes Alter,,1,0,0,0,0,0,3,2,1,1768129018.2083845,6.324558258056641,0,0.0,1,0,1,0,formatog_d3_p3,1
40,Technische Universität Berlin,Landesverwaltung NRW,0,0,0,1,0,0,3,2,2,1768129071.169384,5.023177146911621,0,0.0,0,0,1,0,formatog_d3_p3,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,5,1,1,1768129109.8388891,4.024144411087036,1,1.0,0,1,0,0,formatog_d3_p3,1
42,New Practice in Art and Technology / Workshops,,1,0,0,0,0,0,5,2,1,1768129143.0939963,13.094639301300049,0,0.0,1,0,1,0,formatog_d3_p3,1
43,Veranstaltung auf Englisch,Deutsch,1,0,0,0,0,0,6,3,1,1768129200.4570556,22.938539266586304,0,0.0,0,0,1,0,formatog_d3_p3,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,1,0,0,0,0,0,3,2,1,1768129290.174866,6.015522718429565,0,0.0,1,0,1,0,formatog_d3_p3,1
45,21:00-21:20 Uhr,,0,0,0,1,0,0,4,4,2,1768129337.307292,14.38689398765564,0,0.0,1,0,1,0,formatog_d3_p3,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,1,0,0,0,0,0,2,2,1,1768129385.1980093,7.046000003814697,0,0.0,1,0,1,0,formatog_d3_p3,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,Südwesten,0,0,0,0,0,1,5,3,1,1768129426.0296216,13.842650413513184,0,0.0,0,0,0,0,formatog_d3_p3,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,,1,0,0,0,0,0,3,2,1,1768129499.968527,7.688186168670654,0,0.0,1,0,1,0,formatog_d3_p3,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Historisch-ökologische Exkursion über den Steglitzer Fichtenberg, Die Atmosphäre in der Stadt erforschen – Einblicke in das Stadtklima-Observatorium Berlin",0,0,0,0,0,1,6,3,1,1768129540.856324,14.027707576751707,0,0.0,0,0,0,0,formatog_d3_p3,1
50,Zukunft der Energie: nachhaltig durch KI,,0,0,0,1,0,0,6,3,2,1768129618.892306,16.542272090911865,0,0.0,1,0,1,0,formatog_d3_p3,1
51,über 1000,,0,0,0,1,0,0,6,3,2,1768129686.9775827,10.760560512542725,0,0.0,1,0,1,0,formatog_d3_p3,1
