question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
14,25,50-jähriges Jubiläum,0,0,0,0,0,0,0,1,0,1768690227.3036745,2.300157308578491,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.ila-berlin.de/de/service/anfahrt,0,0,0,0,0,0,0,1,0,1768690455.2626534,2.792213678359986,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
16,Juri Mertens,"""Kontakt: [Name], [E-Mail-Adresse], [Telefonnummer]""",0,0,0,0,0,0,0,1,0,1768690787.3922126,2.942692995071411,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Berlin,0,0,0,0,0,0,0,1,0,1768690955.281499,1.9075531959533691,0,0.2857142857142857,0,io_simple,1,llama3.3:70b,lndw25
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,https://www.helmholtz-berlin.de/events/kuehlen-durch-waerme-kueles-bier-aus-einem-heissen-fass/index_html,0,0,0,0,0,0,0,1,0,1768691291.5832467,3.9399077892303462,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
19,17:30-23:15 Uhr,"""Die genauen Termine der Veranstaltung 'Aerodynamik zum Anfassen' sind leider nicht bekannt. Bitte überprüfen Sie die offizielle Website oder kontaktieren Sie den Veranstalter für die aktuellsten Informationen.""",0,0,0,0,0,0,0,1,0,1768691431.386623,4.503819227218628,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.","Es geht um eine offene Hardware-Plattform, die kostengünstige Energie- und Speichersysteme ermöglicht, indem sie Open-Source-Technologien und -Prinzipien anwendet.",0,0,0,0,0,0,0,1,0,1768691564.015685,4.543928384780884,0,0.20895522388059706,0,io_simple,1,llama3.3:70b,lndw25
21,23:30-00:00 Uhr,"""17:00 Uhr""",0,0,0,0,0,0,0,1,0,1768691713.5555372,2.0721611976623535,0,0.5,0,io_simple,1,llama3.3:70b,lndw25
22,Studentisches Projekt „Automatisiertes Fahren“,"""Formula Student Germany""",0,0,0,0,0,0,0,1,0,1768691989.4026856,2.0850298404693604,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
23,Science Slam – Brainpower mit Entertainment-Faktor,"""Das Late-Night-Highlight 'Jimmy Kimmel Live' bietet einen barrierefreien Rollstuhlzugang.""",0,0,0,0,0,0,0,1,0,1768692143.4777462,3.2380855083465576,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,"""Conan""",0,0,0,0,0,0,0,1,0,1768692297.0461326,2.025554656982422,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
25,Science Slam – Brainpower mit Entertainment-Faktor,"""Late Night mit Jimmy Fallon""",0,0,0,0,0,0,0,1,0,1768692545.8357673,2.2453653812408447,0,0.1818181818181818,0,io_simple,1,llama3.3:70b,lndw25
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Sesamstraße,0,0,0,0,0,0,0,1,0,1768692710.460152,2.094665288925171,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,"Vorlesungen, Kongresse und andere Veranstaltungen.",0,0,0,0,0,0,0,1,0,1768692946.592185,2.5503251552581787,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,"""Ohne konkrete Informationen über den Zeitpunkt oder die spezifischen Veranstaltungen, die in der Universitätsbibliothek geplant sind, kann ich leider keine genaue Antwort geben. Für aktuelle und detaillierte Informationen empfehle ich, die offizielle Website der Universitätsbibliothek oder ihre sozialen Medienkanäle zu besuchen.""",0,0,0,0,0,0,0,1,0,1768693168.0247962,6.54192042350769,0,0.04651162790697674,0,io_simple,1,llama3.3:70b,lndw25
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,"Leider kann ich ohne spezifische Informationen über die Veranstaltungen, die im Haus der Physik stattfinden, keine genaue Antwort geben. Wenn du nach einer bestimmten Veranstaltung suchst, die um 23:30 Uhr im Haus der Physik stattfindet, empfehle ich, den offiziellen Veranstaltungskalender des Hauses der Physik oder ähnliche Quellen zu überprüfen, um die genauesten und aktuellsten Informationen zu erhalten.",0,0,0,0,0,0,0,1,0,1768693478.274113,7.67743730545044,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
30,Lokfahren für Anfänger:innen,Modellbahnausstellung,0,0,0,0,0,0,0,1,0,1768693641.807743,2.08963680267334,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Theateraufführung,0,0,0,0,0,0,0,1,0,1768693825.2708242,2.053781509399414,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,"""Die aktuelle Lesung wird nicht spezifiziert, aber normalerweise finden in der Uni-Bibliothek verschiedene Veranstaltungen und Lesungen statt. Für genaue Informationen empfehle ich, die offizielle Website der Bibliothek oder ihre Veranstaltungskalender zu überprüfen.""",0,0,0,0,0,0,0,1,0,1768694114.0097046,5.5230724811553955,0,0.05555555555555556,0,io_simple,1,llama3.3:70b,lndw25
33,Eine „Lesepfote“ zu Gast in der Bibliothek,"""Die Lesung von 'Professor Wutz und das Experiment der Träume' bietet ein Mitmachexperiment an.""",0,0,0,0,0,0,0,1,0,1768694366.423282,3.0911800861358643,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Olympische Spiele,0,0,0,0,0,0,0,1,0,1768694562.3615043,1.9684555530548096,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Im Hauptgebäude.,0,0,0,0,0,0,0,1,0,1768694860.356437,2.0564396381378174,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,"""Roboter – was sind sie und was können sie?""",0,0,0,0,0,0,0,1,0,1768695014.5913346,2.4987339973449707,0,0.2105263157894737,0,io_simple,1,llama3.3:70b,lndw25
37,Tourismushistorischer Dia- und Filmabend,"""Die Aufführung von 'Die Schöne und das Biest' findet nicht im Kindercampus statt.""",0,0,0,0,0,0,0,1,0,1768695286.6707032,3.166409969329834,0,0.14285714285714288,0,io_simple,1,llama3.3:70b,lndw25
38,5 Euro,"Der Eintritt ist in der Regel kostenlos, aber es können Eintrittsgebühren für bestimmte Veranstaltungen oder Ausstellungen anfallen.",0,0,0,0,0,0,0,1,0,1768695457.8412905,3.682873964309693,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
39,jedes Alter,"""ab 18 Jahren""",0,0,0,0,0,0,0,1,0,1768695647.1531398,2.095838785171509,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
40,Technische Universität Berlin,Landesbibliothek Dr. Friedrich Teßmann,0,0,0,0,0,0,0,1,0,1768695805.4493525,2.453639268875122,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),"LNDW Veranstaltung wird von der Landesverwaltung oder einem spezifischen Organisationsteam organisiert, aber ohne weitere Informationen kann die genaue Antwort nicht bestimmt werden.",0,0,0,0,0,0,0,1,0,1768695905.9563322,4.036178350448608,0,0.07407407407407407,0,io_simple,1,llama3.3:70b,lndw25
42,New Practice in Art and Technology / Workshops,"""Die Veranstaltung 'Konzertabend' geht genau von 19 bis 21 Uhr.""",0,0,0,0,0,0,0,1,0,1768696233.1512938,2.9789140224456787,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
43,Veranstaltung auf Englisch,Die Sprache der Veranstaltung wird nicht angegeben.,0,0,0,0,0,0,0,1,0,1768696461.8750155,2.4320826530456543,0,0.25,0,io_simple,1,llama3.3:70b,lndw25
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,"Konzerne, Theateraufführungen oder Musicalveranstaltungen",0,0,0,0,0,0,0,1,0,1768696644.4276571,2.672137498855591,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
45,21:00-21:20 Uhr,"""""",0,0,0,0,0,0,0,1,0,1768696789.0520906,1.902693033218384,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,"""Kindercampus Open Air"" oder ""Open-Air-Konzert""",0,0,0,0,0,0,0,1,0,1768697013.0064454,2.737887382507324,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,"""Leider kann ich ohne weitere Informationen keine spezifische Führung empfehlen. Bitte gib mir mehr Details, wie zum Beispiel den Ort oder die Region im Südwesten, für die du eine Führung suchst.""",0,0,0,0,0,0,0,1,0,1768697219.6693015,4.519060134887695,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,"""Es gibt einen Infostand am Bahnhof, einen am Busbahnhof und einen im Stadtzentrum.""",0,0,0,0,0,0,0,1,0,1768697382.1353126,3.2195518016815186,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","""Es gibt verschiedene Demonstrationen im Südwesten, wie z.B. die jährlichen Demonstrationen gegen den G20-Gipfel in Hamburg, die Proteste gegen die Atomenergie in Biblis oder die Demonstrationen für die Rechte von Migranten und Flüchtlingen in Stuttgart und Freiburg.""",0,0,0,0,0,0,0,1,0,1768697628.6382172,5.7733213901519775,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
50,Zukunft der Energie: nachhaltig durch KI,"""Die Veranstaltung 'Künstliche Intelligenz und Ethik' ist nicht geeignet für Kinder, da sie komplexe Themen behandelt.""",0,0,0,0,0,0,0,1,0,1768697919.9688091,3.6106293201446538,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
51,über 1000,"""Es gibt mehrere Veranstaltungen an der Ludwig-Nutzer-Design-Werkstatt (LNDW), aber die genaue Anzahl kann variieren. Einige der regelmäßigen Veranstaltungen umfassen Workshops, Konferenzen und Ausstellungen.""",0,0,0,0,0,0,0,1,0,1768698207.738801,5.137322425842285,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
52,etwa 50,13 wissenschaftliche Einrichtungen nehmen an der LNDW (Langfristigen Ökologischen Forschung in Deutschland) teil.,0,0,0,0,0,0,0,1,0,1768698506.8950064,3.52776837348938,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
53,Science Slam – Brainpower mit Entertainment-Faktor,"""Die Lange Nacht der Wissenschaften""",0,0,0,0,0,0,0,1,0,1768698600.1997216,2.3957111835479736,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
54,Berlin,Leipzig,0,0,0,0,0,0,0,1,0,1768698674.7991445,1.858093738555908,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,"""Formula Student""",0,0,0,0,0,0,0,1,0,1768698858.2983973,2.0430009365081787,0,0.3636363636363636,0,io_simple,1,llama3.3:70b,lndw25
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,"""Tea and Crumpets""",0,0,0,0,0,0,0,1,0,1768699280.0853972,2.239419221878052,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.","Die ""Lange Nacht der Wissenschaften"" ist eine Veranstaltung, bei der Forschungseinrichtungen, Universitäten und Unternehmen ihre Türen für die Öffentlichkeit öffnen und Einblicke in ihre Arbeit und Forschungsprojekte geben. Die Veranstaltung findet in vielen Städten statt und bietet Vorträge, Experimente, Ausstellungen und interaktive Aktivitäten. Das genaue Programm und die Teilnehmer der ""Langen Nacht der Wissenschaften 2025"" sind noch nicht bekannt, da die Informationen zum Veranstaltungsjahr 2025 nicht verfügbar sind.",0,0,0,0,0,0,0,1,0,1768699436.1494937,9.35089373588562,0,0.18897637795275588,0,io_simple,1,llama3.3:70b,lndw25
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)","Leider kann ich keine spezifische Location zu dieser Veranstaltung nennen, da diese Informationen nicht bereitgestellt wurden.",0,0,0,0,0,0,0,1,0,1768699609.7466376,3.4228737354278564,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
59,17:30-23:20 Uhr,"""Die Veranstaltung 'Stich für Stich nachhaltig – Sticken fürs Klima' findet am 14. März 2024 von 10:00 bis 17:00 Uhr statt.""",0,0,0,0,0,0,0,1,0,1768699758.7189193,4.450747013092041,0,0.09090909090909091,0,io_simple,1,llama3.3:70b,lndw25
60,Barrierefreier Rollstuhlzugang,"""Fluoreszierender Wärmeübertrager"" ist ein Begriff aus der Physik und bezieht sich auf die Übertragung von Energie durch Fluoreszenz. Der Zugang zu diesem Konzept kann über verschiedene Bereiche erfolgen, darunter:

- Thermodynamik: Die Untersuchung von Wärmeübertragungsprozessen und deren Effizienz.
- Optik: Die Erforschung der Wechselwirkungen zwischen Licht und Materie, einschließlich Fluoreszenzphänomenen.
- Materialwissenschaft: Die Entwicklung und Analyse von Materialien mit spezifischen Wärmeübertragungseigenschaften.

Dieser Zugang kann in verschiedenen Anwendungen wie in der Entwicklung von effizienten Wärmedämmstoffen, in der Konstruktion von optischen Geräten oder in der Forschung nach neuen Energiespeichertechnologien erfolgen.",0,0,0,0,0,0,0,1,0,1768699892.2411523,13.1526837348938,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
61,Experiment,"""Chemie"" oder ""Physik"" und speziell ""Thermodynamik""",0,0,0,0,0,0,0,1,0,1768700188.565554,3.005678653717041,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
62,Demonstration,"""Physik""",0,0,0,0,0,0,0,1,0,1768700343.2099335,2.0652616024017334,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1768700535.0968187,2.314270257949829,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
64,Technische Universität Berlin,Deutsche Forschungsgemeinschaft (DFG) oder das Max-Planck-Institut für Polymerforschung,0,0,0,0,0,0,0,1,0,1768700744.020079,3.3131704330444336,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
65,Technische Universität Berlin,Die Universität für Bodenkultur Wien (BOKU) und die Medizinische Universität Wien nehmen teil an der Langen Nacht der Wissenschaften (LNDW) in Wien.,0,0,0,0,0,0,0,1,0,1768700981.6180017,4.124244451522827,0,0.1,0,io_simple,1,llama3.3:70b,lndw25
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)","""In der Wissenschaft und Forschung, insbesondere in den Bereichen Open Access, Open Science und wissenschaftliches Publizieren.""",0,0,0,0,0,0,0,1,0,1768701182.7434597,3.5015454292297363,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
67,Mitmachexperiment,Ein Mitmachexperiment,0,0,0,0,0,0,0,1,0,1768701312.4680524,2.022184371948242,1,1.0,0,io_simple,1,llama3.3:70b,lndw25
68,Ausstellung,Ausstellung,0,0,0,0,0,0,0,1,0,1768701505.6067486,1.9024953842163088,1,1.0,0,io_simple,1,llama3.3:70b,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,"Eine Veranstaltung über Information Management und digitale Informations-Infrastrukturen in der Wissenschaft, insbesondere im Kontext von Open Science.",0,0,0,0,0,0,0,1,0,1768701581.6150925,3.9386584758758545,0,0.1739130434782609,0,io_simple,1,llama3.3:70b,lndw25
70,17:00-00:00 Uhr,"""Die Veranstaltung 'Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management' findet vom 15. März 2024 bis 17. März 2024 statt.""",0,0,0,0,0,0,0,1,0,1768701724.510766,4.059695243835449,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
71,Geeignet für Kinder,"Forscher, Wissenschaftler und alle, die an der Offenlegung wissenschaftlicher Forschungsergebnisse interessiert sind.",0,0,0,0,0,0,0,1,0,1768701891.206309,3.575793981552124,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
72,17:00-17:15 Uhr,Die genaue zeitliche Angabe für die früheste Veranstaltung kann ohne spezifische Informationen oder Zugang zu aktuellen oder zukünftigen Terminkalendern nicht genau bestimmt werden.,0,0,0,0,0,0,0,1,0,1768702194.4892108,4.431265354156494,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.","Es geht um die Simulation realistischer Fahrbedingungen in einem dynamischen Fahrsimulator, der im Versuchszentrum für Kraftfahrzeuge (KFZB) eingesetzt wird. Ziel ist es, ein authentisches Fahrerlebnis zu schaffen, um verschiedene Aspekte des Fahrverhaltens und der Fahrzeugtechnik zu testen und zu verbessern.",0,0,0,0,0,0,0,1,0,1768702374.9225435,6.60088586807251,0,0.1263157894736842,0,io_simple,1,llama3.3:70b,lndw25
74,21:45-22:00 Uhr,"""Entschuldigung, aber ich habe keinen Zugriff auf Echtzeit-Daten oder spezifische Informationen über Veranstaltungen. Für die genaue Antwort empfehle ich, die offizielle Website des KFZB-Versuchszentrums oder deren Kontaktinformationen zu nutzen.""",0,0,0,0,0,0,0,1,0,1768702776.7292502,5.503323078155518,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
75,Demonstration,Demonstration,0,0,0,0,0,0,0,1,0,1768702987.8717928,2.3820817470550537,1,1.0,0,io_simple,1,llama3.3:70b,lndw25
76,Barrierefreier Rollstuhlzugang,Öffentlich,0,0,0,0,0,0,0,1,0,1768703121.199541,1.9082345962524416,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
77,17:00-22:00 Uhr,"""Die Veranstaltung findet jährlich statt, das genaue Datum variiert.""",0,0,0,0,0,0,0,1,0,1768703279.8886335,2.868891954421997,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)","""Innsbruck""",0,0,0,0,0,0,0,1,0,1768703425.5245612,2.045914888381958,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
79,Mitmachexperiment,Konferenz,0,0,0,0,0,0,0,1,0,1768703581.009308,1.9666388034820557,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
80,Geeignet für Kinder,"INGeniues ist für Studierende, Absolventen und Berufstätige geeignet, die ihre Fähigkeiten im Bereich der digitalen Transformation und Innovation verbessern möchten.",0,0,0,0,0,0,0,1,0,1768703759.065974,4.026165246963501,0,0.1904761904761905,0,io_simple,1,llama3.3:70b,lndw25
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,"""Technische Universität Berlin, Hauptgebäude, Marchstraße 18, 10587 Berlin""",0,0,0,0,0,0,0,1,0,1768703948.9498124,3.185523509979248,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab im Einstein Center Digital Future (ECDF),0,0,0,0,0,0,0,1,0,1768704146.7126048,2.8261425495147705,0,0.375,0,io_simple,1,llama3.3:70b,lndw25
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Das Future Security Lab findet im Fraunhofer-Institut für Offene Kommunikationssysteme FOKUS in Berlin statt.,0,0,0,0,0,0,0,1,0,1768704323.3174543,3.406923770904541,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
84,17:00-00:00 Uhr,"""2022 bis 2025""",0,0,0,0,0,0,0,1,0,1768704474.363381,2.2970614433288574,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
85,Geeignet für Kinder,"Das Future Security Lab ist hauptsächlich für Erwachsene und Fachleute aus den Bereichen Sicherheit, Technologie und Forschung konzipiert. Es gibt jedoch auch spezielle Programme und Veranstaltungen, die sich an Schüler und Studierende richten, um Nachwuchsförderung und Bildung in diesen Bereichen zu unterstützen. Für Kinder ist es möglicherweise weniger geeignet, es sei denn, es werden spezielle Workshops oder Programme für Jugendliche angeboten.",0,0,0,0,0,0,0,1,0,1768704609.882181,8.106525182723999,0,0.1,0,io_simple,1,llama3.3:70b,lndw25
86,Installation,Eine Installation.,0,0,0,0,0,0,0,1,0,1768704774.8758533,1.9359655380249023,1,1.0,0,io_simple,1,llama3.3:70b,lndw25
87,Zukunft der Energie: nachhaltig durch KI,"""Haus der erlebbaren KI"" ist ein Projekt, das sich mit künstlicher Intelligenz (KI) befasst und Interessierten ermöglicht, KI-Technologien zu erleben. Eine genaue Installation ohne aktuelle Informationen kann nicht benannt werden, da solche Projekte und Ausstellungen sich ständig weiterentwickeln und ändern.",0,0,0,0,0,0,0,1,0,1768704977.068896,6.436964511871338,0,0.048780487804878044,0,io_simple,1,llama3.3:70b,lndw25
88,Zukunft der Energie: nachhaltig durch KI,"""Kernreaktor""",0,0,0,0,0,0,0,1,0,1768705221.9301684,2.118976354598999,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
89,Future Security Lab – Sicherheitsforschung zum Anfassen,"Berliner Weihnachtsmarkt, Brandenburger Tor, Checkpoint Charlie, Fernsehturm, Kurfürstendamm, Museuminsel, Reichstag, Unter den Linden",0,0,0,0,0,0,0,1,0,1768705466.25243,3.920876979827881,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
90,Stich für Stich nachhaltig – Sticken fürs Klima,"""Workshop zum Thema 'Upcycling und Nachhaltigkeit in der Mode'""",0,0,0,0,0,0,0,1,0,1768705639.0206585,2.7558047771453857,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,"""Ohne genaue Informationen über das spezifische Programm oder die Veranstaltungen, die im Haus des Lernens stattfinden, kann ich keine bestimmte Antwort geben. Es wäre hilfreich, wenn Sie mehr Details oder den Zeitraum der Veranstaltung angeben könnten.""",0,0,0,0,0,0,0,1,0,1768705710.2888584,5.2323760986328125,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
92,Mitmachexperiment,Veranstaltungsart konnte nicht ermittelt werden.,0,0,0,0,0,0,0,1,0,1768705850.6880038,2.5250632762908936,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
93,17:30-21:30 Uhr,"Die Information über den genauen Beginn und das Ende der Veranstaltung ""Notfallpfeife aus Aluminium – dein Signal in der Wildnis"" ist nicht verfügbar.",0,0,0,0,0,0,0,1,0,1768706080.890909,3.873772144317627,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,0,0,1,0,1768706237.103118,1.9346578121185305,0,0.33333333333333337,0,io_simple,1,llama3.3:70b,lndw25
95,Spiel,"""Diskussion""",0,0,0,0,0,0,0,1,0,1768706430.3589747,2.0694057941436768,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
96,Geeignet für Kinder,Schülern der Sekundarstufe I,0,0,0,0,0,0,0,1,0,1768706568.403454,2.3653125762939453,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
97,17:00-22:00 Uhr,"""Die genauen Termine für den Beginn und das Ende der Veranstaltung 'Neue Sprachen, neue Welten' sind leider nicht bekannt.""",0,0,0,0,0,0,0,1,0,1768706707.3370924,3.5944039821624756,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,"""Food for Thought""",0,0,0,0,0,0,0,1,0,1768707024.2042696,2.2207961082458496,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
99,Karriere und Jobs an der TU Berlin,"""Infostand zur Verbraucherzentrale""",0,0,0,0,0,0,0,1,0,1768707224.4165494,2.4385793209075928,0,0.0,0,io_simple,1,llama3.3:70b,lndw25
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,,0,0,0,1,0,0,13,6,3,1768686749.996908,264.47693634033203,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Flugsimulator MARS,0,0,0,0,0,1,6,2,1,1768687164.0648863,42.77007603645325,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",,0,0,0,1,0,0,3,2,1,1768687363.3748617,41.013784408569336,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
3,Programmieren lernen für Kinder und Einsteiger:innen,Datenschutz,0,0,0,1,0,0,10,6,2,1768687534.3455,94.2202353477478,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
