question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
30,Lokfahren für Anfänger:innen,Deutsches Bahnhof,0,0,0,0,0,0,0,1,0,1767982373.347792,6.695633888244629,0,0.0,0,0,0,0,cot,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Draupadi Parad,0,0,0,0,0,0,0,1,0,1767982486.382061,10.533858299255373,0,0.0,0,0,0,0,cot,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,0,0,0,0,0,0,0,1,0,1767982616.784658,9.07837462425232,0,0.0,1,0,0,0,cot,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Bibliothek,0,0,0,0,0,0,0,1,0,1767983210.357864,198.97824239730835,0,0.33333333333333337,0,0,0,0,cot,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Einer der Beispiele dafür ist ein Turnier,0,0,0,0,0,0,0,1,0,1767983493.9059398,7.52319073677063,0,0.0,0,0,0,0,cot,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Friedrich-Ebert-Haus,0,0,0,0,0,0,0,1,0,1767983626.6668355,6.771370887756348,0,0.0,0,0,0,0,cot,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Haus der Zukunft,0,0,0,0,0,0,0,1,0,1767983747.5721488,7.128747224807739,0,0.0,0,0,0,0,cot,1
37,Tourismushistorischer Dia- und Filmabend,Musik,0,0,0,0,0,0,0,1,0,1767983918.540936,7.000959157943726,0,0.0,0,0,0,0,cot,1
38,5 Euro,,0,0,0,0,0,0,0,1,0,1767984023.8778665,8.223168134689331,0,0.0,1,0,0,0,cot,1
39,jedes Alter,0-18 Jahre,0,0,0,0,0,0,0,1,0,1767984120.8799224,9.405263662338257,0,0.0,0,0,0,0,cot,1
40,Technische Universität Berlin,Arbeitsagentur,0,0,0,0,0,0,0,1,0,1767982314.6235728,7.541630029678345,0,0.0,0,0,0,0,cot,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Landsmannschaft der Vereinigten Nordamerika,0,0,0,0,0,0,0,1,0,1767982370.1706412,7.794312477111816,0,0.0,0,0,0,0,cot,1
42,New Practice in Art and Technology / Workshops,,0,0,0,0,0,0,0,1,0,1767982486.2994292,6.592418909072876,0,0.0,1,0,0,0,cot,1
43,Veranstaltung auf Englisch,Deutsch,0,0,0,0,0,0,0,1,0,1767982610.9144745,6.877823829650879,0,0.0,0,0,0,0,cot,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Nachtigall,0,0,0,0,0,0,0,1,0,1767983211.5025003,197.1825511455536,0,0.0,0,0,0,0,cot,1
45,21:00-21:20 Uhr,18. Oktober 2014,0,0,0,0,0,0,0,1,0,1767983519.8755603,8.943943500518799,0,0.0,0,0,0,0,cot,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,0,0,0,0,0,1,0,1767983606.1184182,10.426928997039797,0,0.0,1,0,0,0,cot,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,,0,0,0,0,0,0,0,1,0,1767983730.1176507,10.659923315048218,0,0.0,1,0,0,0,cot,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Touristeninformation,0,0,0,0,0,0,0,1,0,1767983820.667597,7.551379442214966,0,0.0,0,0,0,0,cot,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen",Karlsruhe-Zoo-Paradies,0,0,0,0,0,0,0,1,0,1767983954.5059743,5.941240072250366,0,0.0,0,0,0,0,cot,1
50,Zukunft der Energie: nachhaltig durch KI,RoboThespian,0,0,0,0,0,0,0,1,0,1767983143.1083908,9.638402223587036,0,0.0,0,0,0,0,cot,1
51,über 1000,9,0,0,0,0,0,0,0,1,0,1767983223.1882951,5.933300495147705,0,0.0,0,0,0,0,cot,1
52,etwa 50,Italien,0,0,0,0,0,0,0,1,0,1767983306.8114293,8.407615900039673,0,0.0,0,0,0,0,cot,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Das Experiment,0,0,0,0,0,0,0,1,0,1767983361.1242452,8.871269464492798,0,0.0,0,0,0,0,cot,1
54,Berlin,Luzern,0,0,0,0,0,0,0,1,0,1767983425.974384,5.487310409545898,0,0.0,0,0,0,0,cot,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel 1,0,0,0,0,0,0,0,1,0,1767983524.37932,6.53735089302063,0,0.0,0,0,0,0,cot,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,BarCamp,0,0,0,0,0,0,0,1,0,1767983657.712594,5.9818408489227295,0,0.0,0,0,0,0,cot,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",,0,0,0,0,0,0,0,1,0,1767983763.8350086,9.869419813156128,0,0.0,1,0,0,0,cot,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Universität zu Lübeck,0,0,0,0,0,0,0,1,0,1767983851.9090786,8.258976697921753,0,0.0,0,0,0,0,cot,1
59,17:30-23:20 Uhr,,0,0,0,0,0,0,0,1,0,1767983953.5701082,7.358731269836426,0,0.0,1,0,0,0,cot,1
60,Barrierefreier Rollstuhlzugang,Optischer,0,0,0,0,0,0,0,1,0,1767983125.629183,6.7379889488220215,0,0.0,0,0,0,0,cot,1
61,Experiment,Speicherung,0,0,0,0,0,0,0,1,0,1767983233.8553953,9.887422800064089,0,0.0,0,0,0,0,cot,1
62,Demonstration,Thermoelektrischer Wandler,0,0,0,0,0,0,0,1,0,1767983328.0875108,9.749672889709473,0,0.0,0,0,0,0,cot,1
63,Fluoreszierender Wärmeübertrager,Langenacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1767983457.9635143,7.4939587116241455,0,0.0,0,0,0,0,cot,1
64,Technische Universität Berlin,Universität Bremen,0,0,0,0,0,0,0,1,0,1767983550.101563,10.36747694015503,0,0.4,0,0,0,0,cot,1
65,Technische Universität Berlin,Deutsches Bergbau-Museum,0,0,0,0,0,0,0,1,0,1767983596.957204,5.991981744766235,0,0.0,0,0,0,0,cot,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Universitäten und Forschungseinrichtungen,0,0,0,0,0,0,0,1,0,1767983691.020365,6.194259881973267,0,0.0,0,0,0,0,cot,1
67,Mitmachexperiment,Fernsehfilm,0,0,0,0,0,0,0,1,0,1767983766.6623635,7.0817131996154785,0,0.0,0,0,0,0,cot,1
68,Ausstellung,Diskussion,0,0,0,0,0,0,0,1,0,1767983856.123657,7.113313436508179,0,0.0,0,0,0,0,cot,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Ausstellung,0,0,0,0,0,0,0,1,0,1767983898.9234548,6.748092174530029,0,0.0,0,0,0,0,cot,1
70,17:00-00:00 Uhr,06.09.2022 - 16.09.2022,0,0,0,0,0,0,0,1,0,1767983134.6582549,7.340614557266235,0,0.0,0,0,0,0,cot,1
71,Geeignet für Kinder,für Wissenschaftler und Forscher,0,0,0,0,0,0,0,1,0,1767983218.217397,7.182764768600464,0,0.28571428571428575,0,0,0,0,cot,1
72,17:00-17:15 Uhr,15. September 2011,0,0,0,0,0,0,0,1,0,1767983313.3636827,7.06430459022522,0,0.0,0,0,0,0,cot,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Simulation von Straßenverhältnissen,0,0,0,0,0,0,0,1,0,1767983437.2752218,10.34868836402893,0,0.03125,0,0,0,0,cot,1
74,21:45-22:00 Uhr,2012,0,0,0,0,0,0,0,1,0,1767983564.2136602,7.849268913269043,0,0.0,0,0,0,0,cot,1
75,Demonstration,,0,0,0,0,0,0,0,1,0,1767983672.2265966,7.744317531585693,0,0.0,1,0,0,0,cot,1
76,Barrierefreier Rollstuhlzugang,Online,0,0,0,0,0,0,0,1,0,1767983755.1327682,4.802268981933594,0,0.0,0,0,0,0,cot,1
77,17:00-22:00 Uhr,20 Uhr,0,0,0,0,0,0,0,1,0,1767983842.55086,5.562150239944458,0,0.5,0,0,0,0,cot,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Bezirk 8,0,0,0,0,0,0,0,1,0,1767983913.0242562,7.060176849365234,0,0.0,0,0,0,0,cot,1
79,Mitmachexperiment,Festival,0,0,0,0,0,0,0,1,0,1767983991.602279,7.032247304916382,0,0.0,0,0,0,0,cot,1
80,Geeignet für Kinder,für alle Altersgruppen und Berufsgruppen,0,0,0,0,0,0,0,1,0,1767983121.4420571,7.1447601318359375,0,0.25,0,0,0,0,cot,1
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Infostand des Bezirks Treptow-Köpenick,0,0,0,0,0,0,0,1,0,1767983203.4283526,7.3102405071258545,0,0.0,0,0,0,0,cot,1
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,0,0,0,0,0,0,0,1,0,1767983287.9637156,9.67076826095581,0,0.6,0,0,0,0,cot,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Hasso-Plattner-Institut der Universität Potsdam,0,0,0,0,0,0,0,1,0,1767983378.906735,7.554035425186157,0,0.0,0,0,0,0,cot,1
84,17:00-00:00 Uhr,2023-04-17,0,0,0,0,0,0,0,1,0,1767983460.6456473,7.961782693862915,0,0.0,0,0,0,0,cot,1
85,Geeignet für Kinder,,0,0,0,0,0,0,0,1,0,1767983557.8167398,8.889753580093384,0,0.0,1,0,0,0,cot,1
86,Installation,Installation,0,0,0,0,0,0,0,1,0,1767983644.9708114,5.783668756484985,1,1.0,0,0,0,0,cot,1
87,Zukunft der Energie: nachhaltig durch KI,Fraunhofer-Institut,0,0,0,0,0,0,0,1,0,1767983733.24541,5.381001234054565,0,0.0,0,0,0,0,cot,1
88,Zukunft der Energie: nachhaltig durch KI,Zitadelle,0,0,0,0,0,0,0,1,0,1767983807.3042958,6.636520624160767,0,0.0,0,0,0,0,cot,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Kulturforum Im Bauhaus-Archiv und der Berggruen-Museum,0,0,0,0,0,0,0,1,0,1767983867.5423307,8.87080717086792,0,0.0,0,0,0,0,cot,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,Fächerfest,0,0,0,0,0,0,0,1,0,1767983117.6232514,7.70904278755188,0,0.0,0,0,0,0,cot,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Werkstatt,0,0,0,0,0,0,0,1,0,1767983158.75621,5.471721887588501,0,0.0,0,0,0,0,cot,1
92,Mitmachexperiment,Überlebenskurs,0,0,0,0,0,0,0,1,0,1767983261.3293712,8.87543797492981,0,0.0,0,0,0,0,cot,1
93,17:30-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1767983328.8029535,7.267892837524414,0,0.0,1,0,0,0,cot,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Osten,0,0,0,0,0,0,0,1,0,1767983438.535383,6.222276449203491,0,0.0,0,0,0,0,cot,1
95,Spiel,,0,0,0,0,0,0,0,1,0,1767983543.1773849,6.825335502624512,0,0.0,1,0,0,0,cot,1
96,Geeignet für Kinder,für alle Interessierten,0,0,0,0,0,0,0,1,0,1767983647.102105,6.301246643066406,0,0.3333333333333333,0,0,0,0,cot,1
97,17:00-22:00 Uhr,Die Antwort ist nicht bekannt.,0,0,0,0,0,0,0,1,0,1767983734.326453,9.222200870513916,0,0.0,0,0,0,0,cot,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Spacelab,0,0,0,0,0,0,0,1,0,1767983869.8324938,9.339666843414308,0,0.0,0,0,0,0,cot,1
99,Karriere und Jobs an der TU Berlin,InfoPoint,0,0,0,0,0,0,0,1,0,1767983956.2906384,6.9795098304748535,0,0.0,0,0,0,0,cot,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://example.com/event-location,0,0,0,0,0,1,4,2,1,1767983041.8856668,45.218438148498535,0,0.0,0,0,0,0,formatog_d3_p3,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Die Lange Nacht der Wissenschaften,0,0,0,0,0,1,6,2,1,1767983143.7227492,20.862056732177734,0,0.0,0,0,0,0,formatog_d3_p3,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",,1,0,0,0,0,0,3,2,1,1767983227.636694,16.37592887878418,0,0.0,1,0,1,0,formatog_d3_p3,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1767983294.731509,19.544822692871097,0,0.0,0,0,0,0,formatog_d3_p3,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantenphysik,0,0,0,0,0,1,4,2,1,1767983364.98731,21.208258152008057,0,0.0,0,0,0,0,formatog_d3_p3,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,haus-der-ideen.de,0,0,0,0,0,1,4,3,1,1767983436.1504846,37.417540311813354,0,0.0,0,0,0,0,formatog_d3_p3,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Alternativen zu Tierversuchen,1,0,0,0,0,0,5,3,1,1767983544.9354265,42.07128429412842,0,0.03278688524590164,0,0,1,0,formatog_d3_p3,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://fsttub.de/,1,0,0,0,0,0,6,3,1,1767983661.872071,35.37915110588074,0,0.0,0,0,1,0,formatog_d3_p3,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!","VW SimCity ist ein deutsches Computerspiel, das im Stil von SimCity entwickelt wurde.",0,0,0,1,0,0,5,3,2,1767983775.7001212,22.60681414604187,0,0.05194805194805195,0,0,1,0,formatog_d3_p3,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,1,4,3,1,1767983865.9846704,40.37556481361389,0,0.0,0,0,0,0,formatog_d3_p3,1
10,Chatbots zur Stärkung der Demokratie,Schulveranstaltungen,1,0,0,0,0,0,3,2,1,1767983049.0351307,28.673582315444943,0,0.0,0,0,1,0,formatog_d3_p3,1
11,Live-Musik,Workshop,1,0,0,0,0,0,2,2,1,1767983134.9401803,17.730109453201294,0,0.0,0,0,1,0,formatog_d3_p3,1
12,17:00-21:30 Uhr,,1,0,0,0,0,0,1,2,1,1767983208.257543,15.101589918136597,0,0.0,1,0,1,0,formatog_d3_p3,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.langenachtderwissenschaften.de,0,0,0,0,0,1,4,2,1,1767983279.6986966,17.430692672729492,0,0.0,0,0,0,0,formatog_d3_p3,1
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1767983355.3233936,22.93054699897766,0,0.0,0,0,0,0,formatog_d3_p3,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.dlr.de/sd/en/desktopdefault.aspx/tabid-200/144_read-11419/.html,0,0,0,0,0,1,4,1,1,1767983430.5035834,11.864150047302246,0,0.0,0,0,0,0,formatog_d3_p3,1
16,Juri Mertens,Lange Nacht der Wissenschaften,0,0,0,0,0,1,4,3,1,1767983507.429091,32.28304171562195,0,0.0,0,0,0,0,formatog_d3_p3,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Deutschland,1,0,0,0,0,0,4,3,1,1767983605.7509675,34.51625180244446,0,0.0,0,0,1,0,formatog_d3_p3,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,kunsthaus-graz.org,0,0,0,0,0,1,4,3,1,1767983702.5907607,40.278555154800415,0,0.0,0,0,0,0,formatog_d3_p3,1
19,17:30-23:15 Uhr,Haus der Luft- und Raumfahrt,0,0,0,0,0,1,2,2,1,1767983794.8568685,13.772331237792969,0,0.0,0,0,0,0,formatog_d3_p3,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Open-Source-Hardware-Plattform,0,0,0,1,0,0,4,3,2,1767983054.4803424,35.533875703811646,0,0.0,0,0,1,0,formatog_d3_p3,1
21,23:30-00:00 Uhr,19:00,0,0,0,0,0,1,2,3,1,1767983147.62771,26.260077953338623,0,0.0,0,0,0,0,formatog_d3_p3,1
22,Studentisches Projekt „Automatisiertes Fahren“,19:30-19:45 Uhr,0,0,0,0,0,1,5,3,1,1767983232.282173,38.0894877910614,0,0.0,0,0,0,0,formatog_d3_p3,1
23,Science Slam – Brainpower mit Entertainment-Faktor,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,0,0,0,0,0,1,4,2,1,1767983355.321233,37.91775846481323,0,0.0,0,0,0,0,formatog_d3_p3,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,*,0,0,0,0,0,1,2,1,1,1767983468.2679613,7.281011343002319,0,0.0,0,0,0,0,formatog_d3_p3,1
25,Science Slam – Brainpower mit Entertainment-Faktor,Late-Night-Highlights *,0,0,0,0,0,1,6,3,1,1767983516.8466806,46.284682750701904,0,0.0,0,0,0,0,formatog_d3_p3,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Conan,1,0,0,0,0,0,3,2,1,1767983625.1458232,17.692033767700195,0,0.0,0,0,1,0,formatog_d3_p3,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,1,0,0,0,0,0,3,2,1,1767983705.3428814,13.081183433532717,0,0.0,1,0,1,0,formatog_d3_p3,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,1. OG der Universitätsbibliothek,0,0,0,0,0,1,4,2,1,1767983779.2504022,19.066348791122437,0,0.0,0,0,0,0,formatog_d3_p3,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,Die Veranstaltung,1,0,0,0,0,0,3,2,1,1767983842.0416307,17.300901651382446,0,0.0,0,0,1,0,formatog_d3_p3,1
30,Lokfahren für Anfänger:innen,Deutsche Bahn Hauptbahnhof,1,0,0,0,0,0,2,2,1,1767982213.4757698,96.26888608932497,0,0.0,0,0,1,0,formatog_d3_p3,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Spiel,0,0,0,0,0,1,6,3,1,1767982388.439222,38.12263011932373,0,0.0,0,0,0,0,formatog_d3_p3,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Erdgeschoss,1,0,0,0,0,0,6,3,1,1767982505.7536285,34.5053174495697,0,0.0,0,0,1,0,formatog_d3_p3,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Sachbuch,1,0,0,0,0,0,5,3,1,1767982640.2684455,33.520041704177856,0,0.0,0,0,1,0,formatog_d3_p3,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Turnier,1,0,0,0,0,0,3,2,1,1767983419.8365982,20.238430976867676,0,0.0,0,0,1,0,formatog_d3_p3,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Das Haus der Gesellschaft für internationale Zusammenarbeit,1,0,0,0,0,0,6,3,1,1767983514.5108273,41.91624140739441,0,0.12500000000000003,0,0,1,0,formatog_d3_p3,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Der Film 'Transcendenten,1,0,0,0,0,0,5,3,1,1767983645.027903,38.64752244949341,0,0.0,0,0,1,0,formatog_d3_p3,1
37,Tourismushistorischer Dia- und Filmabend,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,0,0,0,0,0,1,6,3,1,1767983765.3129969,46.44269561767578,0,0.14285714285714288,0,0,0,0,formatog_d3_p3,1
38,5 Euro,,1,0,0,0,0,0,3,2,1,1767983934.6130023,22.95073199272156,0,0.0,1,0,1,0,formatog_d3_p3,1
39,jedes Alter,3 bis 15 Jahre,1,0,0,0,0,0,3,2,1,1767984047.9129238,25.12005877494812,0,0.0,0,0,1,0,formatog_d3_p3,1
40,Technische Universität Berlin,Lange Nacht der Wissenschaften,0,0,0,0,0,1,3,1,1,1767982209.9694822,85.32382249832153,0,0.0,0,0,0,0,formatog_d3_p3,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V.,0,0,0,0,0,1,5,1,1,1767982333.633273,7.795801639556885,0,0.7692307692307693,0,0,0,0,formatog_d3_p3,1
42,New Practice in Art and Technology / Workshops,19 Uhr bis 21 Uhr,0,0,0,1,0,0,5,3,2,1767982387.558961,40.432738304138184,0,0.0,0,0,1,0,formatog_d3_p3,1
43,Veranstaltung auf Englisch,Deutsch,1,0,0,0,0,0,3,2,1,1767982502.355669,15.376869916915894,0,0.0,0,0,1,0,formatog_d3_p3,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,19:30 Uhr,0,0,0,0,0,1,6,3,1,1767982625.2571635,34.985877990722656,0,0.0,0,0,0,0,formatog_d3_p3,1
45,21:00-21:20 Uhr,21:00-21:20 Uhr,0,0,0,0,0,1,2,3,1,1767983424.6025648,35.83662271499634,1,1.0,0,1,0,0,formatog_d3_p3,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Babyparty,1,0,0,0,0,0,2,2,1,1767983538.9437983,19.077505350112915,0,0.0,0,0,1,0,formatog_d3_p3,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,"Südwesten (u.a. Dahlem, Steglitz)",0,0,0,0,0,1,5,3,1,1767983628.5110629,40.37093234062195,0,0.0,0,0,0,0,formatog_d3_p3,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Infostand,0,0,0,0,0,1,3,2,1,1767983752.7660878,26.59119033813477,0,0.0,0,0,0,0,formatog_d3_p3,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Hockenheimring, Nürburgring",1,0,0,0,0,0,3,2,1,1767983836.6846614,16.55604577064514,0,0.0,0,0,1,0,formatog_d3_p3,1
50,Zukunft der Energie: nachhaltig durch KI,Das Roboter-Labor,1,0,0,0,0,0,3,2,1,1767983052.6502025,43.340004205703735,0,0.0,0,0,1,0,formatog_d3_p3,1
51,über 1000,Mehrere Hundert,1,0,0,0,0,0,3,2,1,1767983161.9265375,19.21202254295349,0,0.0,0,0,1,0,formatog_d3_p3,1
52,etwa 50,Irrelevante,1,0,0,0,0,0,3,2,1,1767983238.974797,15.219173192977903,0,0.0,0,0,1,0,formatog_d3_p3,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam,0,0,0,0,0,1,2,1,1,1767983323.1836877,9.082439184188845,0,0.5,0,0,0,0,formatog_d3_p3,1
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1767983381.4468956,11.809336185455322,1,1.0,0,1,0,0,formatog_d3_p3,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel-Rennautos,0,0,0,0,0,1,3,2,1,1767983440.6506758,17.127787828445435,0,0.0,0,0,0,0,formatog_d3_p3,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Lange Nacht der Museen,0,0,0,0,0,1,4,3,1,1767983539.9589946,54.30928087234497,0,0.0,0,0,0,0,formatog_d3_p3,1
